"ind_1_angle_1E.4E","ind_1_angle_2I.3I","ind_1_angle_E.Y","ind_1_angle_I.Y","ind_2_angle_1E.4E","ind_2_angle_2I.3I","ind_2_angle_E.Y","ind_2_angle_I.Y","ind_3_angle_1E.4E","ind_3_angle_2I.3I","ind_3_angle_E.Y","ind_3_angle_I.Y","ind_4_angle_1E.4E","ind_4_angle_2I.3I","ind_4_angle_E.Y","ind_4_angle_I.Y","time","mean_1E.4E","mean_2I.3I","mean_E.Y","mean_I.Y"
167.91825362179,65.5525294162152,82.895672420266,94.3402531509112,167.824094310115,88.9157726658047,90.3343248095022,84.7379581898813,168.976566330557,99.9886804273312,85.0729095536344,91.7257219983992,163.370573615555,81.3309561039136,90.0000586901971,82.9871689665508,2023-12-10 03:00:00,167.022371969504,83.9469846533162,87.0757413683999,88.4477755764356
163.14142457712,65.5525294162152,84.9353426308883,94.3402531509112,165.290540096526,86.3498096887804,91.9263160035506,86.0920710785208,168.976566330557,94.7960603232197,85.0729095536344,90.1438597593631,163.370573615555,81.3309561039136,90.0000586901971,82.9871689665508,2023-12-10 04:00:00,165.19477615494,82.0073388830322,87.9836567195676,88.3908382388365
163.14142457712,65.5525294162152,84.9353426308883,94.3402531509112,163.3087948225,84.6176431966774,92.6723695327611,84.0630110739055,168.976566330557,94.7960603232197,85.0729095536344,90.1438597593631,163.370573615555,81.3309561039136,90.0000586901971,82.9871689665508,2023-12-10 05:00:00,164.699339836433,81.5742972600065,88.1701701018702,87.8835732376826
163.14142457712,65.5525294162152,84.9353426308883,94.3402531509112,163.3087948225,84.6176431966774,92.6723695327611,84.0630110739055,168.976566330557,94.7960603232197,85.0729095536344,90.1438597593631,163.370573615555,81.3309561039136,90.0000586901971,82.9871689665508,2023-12-10 06:00:00,164.699339836433,81.5742972600065,88.1701701018702,87.8835732376826
163.14142457712,65.5525294162152,84.9353426308883,94.3402531509112,163.3087948225,77.4718027968806,92.6723695327611,79.3068650281718,168.976566330557,94.7960603232197,85.0729095536344,90.1438597593631,163.370573615555,74.8014056538903,90.0000586901971,80.6259167543423,2023-12-10 07:00:00,164.699339836433,78.1554495475514,88.1701701018702,86.1042236731971
163.14142457712,65.5525294162152,84.9353426308883,94.3402531509112,163.3087948225,77.4718027968806,92.6723695327611,79.3068650281718,168.976566330557,94.7960603232197,85.0729095536344,90.1438597593631,163.370573615555,74.8014056538903,90.0000586901971,80.6259167543423,2023-12-10 08:00:00,164.699339836433,78.1554495475514,88.1701701018702,86.1042236731971
163.14142457712,65.5525294162152,84.9353426308883,94.3402531509112,163.3087948225,77.4718027968806,92.6723695327611,79.3068650281718,168.976566330557,94.7960603232197,85.0729095536344,90.1438597593631,163.370573615555,74.8014056538903,90.0000586901971,80.6259167543423,2023-12-10 09:00:00,164.699339836433,78.1554495475514,88.1701701018702,86.1042236731971
163.14142457712,65.5525294162152,84.9353426308883,94.3402531509112,163.3087948225,77.4718027968806,92.6723695327611,79.3068650281718,168.976566330557,94.7960603232197,85.0729095536344,90.1438597593631,163.370573615555,74.8014056538903,90.0000586901971,80.6259167543423,2023-12-10 10:00:00,164.699339836433,78.1554495475514,88.1701701018702,86.1042236731971
163.14142457712,65.5525294162152,84.9353426308883,94.3402531509112,163.3087948225,77.4718027968806,92.6723695327611,79.3068650281718,168.976566330557,94.7960603232197,85.0729095536344,90.1438597593631,163.370573615555,74.8014056538903,90.0000586901971,80.6259167543423,2023-12-10 11:00:00,164.699339836433,78.1554495475514,88.1701701018702,86.1042236731971
163.14142457712,65.5525294162152,84.9353426308883,94.3402531509112,158.418729908599,76.0431100642286,90.3382719044177,79.0324953729774,179.259453161028,99.7463211032991,80.8026497579413,90.6538685654116,163.370573615555,74.8014056538903,90.0000586901971,80.6259167543423,2023-12-10 12:00:00,166.047545315576,79.0358415594083,86.5190807458611,86.1631334609106
162.099028365144,65.5525294162152,85.321067558332,94.3402531509112,158.418729908599,76.0431100642286,90.3382719044177,79.0324953729774,179.259453161028,106.776926576127,80.8026497579413,91.5279181024897,163.370573615555,74.8014056538903,90.0000586901971,80.6259167543423,2023-12-10 13:00:00,165.786946262581,80.7934929276153,86.615511977722,86.3816458451801
162.099028365144,78.3414536662593,85.321067558332,91.1059004880757,158.418729908599,78.6438004642936,90.3382719044177,80.1407773274675,179.259453161028,106.776926576127,80.8026497579413,91.5279181024897,163.370573615555,74.8014056538903,90.0000586901971,80.6259167543423,2023-12-10 14:00:00,165.786946262581,84.6408965901426,86.615511977722,85.8501281680938
164.035890261324,78.9490574930499,84.4752040620186,91.089168787229,160.538635579056,85.3366167175431,89.331510161879,79.5162552170795,179.259453161028,106.776926576127,80.8026497579413,91.5279181024897,163.370573615555,74.8014056538903,90.0000586901971,80.6259167543423,2023-12-10 15:00:00,166.801138154241,86.4660016101526,86.152355668009,85.6898147152851
164.035890261324,78.9490574930499,84.4752040620186,91.089168787229,160.538635579056,85.3366167175431,89.331510161879,79.5162552170795,179.259453161028,106.776926576127,80.8026497579413,91.5279181024897,163.370573615555,74.8014056538903,90.0000586901971,80.6259167543423,2023-12-10 16:00:00,166.801138154241,86.4660016101526,86.152355668009,85.6898147152851
164.035890261324,78.9490574930499,84.4752040620186,91.089168787229,160.538635579056,85.3366167175431,89.331510161879,79.5162552170795,179.259453161028,106.776926576127,80.8026497579413,91.5279181024897,163.370573615555,81.3309561039136,90.0000586901971,82.9871689665507,2023-12-10 17:00:00,166.801138154241,88.0983892226585,86.152355668009,86.2801277683372
164.035890261324,78.9490574930499,84.4752040620186,91.089168787229,165.050583126124,85.3366167175431,91.2917324030357,79.5162552170795,179.259453161028,109.833235173718,80.8026497579413,89.1816885725402,164.998371770844,79.2118992742041,89.1280387938431,83.5108427887262,2023-12-10 18:00:00,168.33607457983,88.3327021646287,86.4244062542097,85.8244888413937
163.97465237164,76.5161086438438,84.4340476182285,91.1231542036075,160.470514845924,88.8676789143311,87.9951667420132,81.7673993424186,179.259453161028,109.833235173718,80.8026497579413,89.1816885725402,164.998371770844,79.2118992742041,89.1280387938431,83.5108427887262,2023-12-10 19:00:00,167.175748037359,88.6072305015242,85.5899757280065,86.3957712268231
163.97465237164,71.7166709697269,84.4340476182285,93.0516683061221,160.470514845924,86.8312489365276,87.9951667420132,81.4812986670183,179.259453161028,109.833235173718,80.8026497579413,89.1816885725402,167.113381769766,78.4996104574473,94.4191126952927,83.4149487860691,2023-12-10 20:00:00,167.70450053709,86.7201913843549,86.9127442033689,86.7824010829375
163.97465237164,71.7166709697269,84.4340476182285,93.0516683061221,160.470514845924,74.6635514167395,87.9951667420132,81.7353222289861,179.259453161028,109.833235173718,80.8026497579413,89.1816885725402,167.113381769766,78.4996104574473,94.4191126952927,83.4149487860691,2023-12-10 21:00:00,167.70450053709,83.6782670044079,86.9127442033689,86.8459069734294
163.97465237164,71.7166709697269,84.4340476182285,93.0516683061221,163.574362683152,74.6635514167395,89.3467538291906,81.7353222289861,181.999138059194,109.833235173718,79.7212681009468,89.1816885725402,167.113381769766,78.4996104574473,94.4191126952927,83.4149487860691,2023-12-10 22:00:00,169.165383720938,83.6782670044079,86.9802955609146,86.8459069734294
163.97465237164,71.7166709697269,84.4340476182285,93.0516683061221,163.574362683152,74.6635514167395,89.3467538291906,81.7353222289861,181.999138059194,109.833235173718,79.7212681009468,89.1816885725402,167.113381769766,78.4996104574473,94.4191126952927,83.4149487860691,2023-12-10 23:00:00,169.165383720938,83.6782670044079,86.9802955609146,86.8459069734294
163.97465237164,71.7166709697269,84.4340476182285,93.0516683061221,163.574362683152,74.6635514167395,89.3467538291906,81.7353222289861,181.999138059194,109.833235173718,79.7212681009468,89.1816885725402,167.113381769766,78.4996104574473,94.4191126952927,83.4149487860691,2023-12-11,169.165383720938,83.6782670044079,86.9802955609146,86.8459069734294
163.97465237164,71.7166709697269,84.4340476182285,93.0516683061221,163.574362683152,74.6635514167395,89.3467538291906,81.7353222289861,171.673185963641,113.743181615281,83.9501028506343,91.9968010718614,167.113381769766,78.4996104574473,94.4191126952927,83.4149487860691,2023-12-11 01:00:00,166.58389569705,84.6557536147986,88.0375042483365,87.5496850982597
166.160113072892,73.3839045509615,85.7130104766784,91.9556061382096,162.288090510322,89.8140411761985,88.6936328312127,83.0456185696708,171.673185963641,115.988776721455,83.9501028506343,88.2435243981713,167.113381769766,78.4996104574473,94.4191126952927,83.4149487860691,2023-12-11 02:00:00,166.808692829155,89.4215832265155,88.1939647134545,86.6649244730302
166.160113072892,73.3839045509615,85.7130104766784,91.9556061382096,162.288090510322,89.8140411761985,88.6936328312127,83.0456185696708,171.673185963641,120.324384814901,83.9501028506343,89.6646992267885,167.113381769766,78.4996104574473,94.4191126952927,83.4149487860691,2023-12-11 03:00:00,166.808692829155,90.505485249877,88.1939647134545,87.0202181801845
166.160113072892,77.1006603897698,85.7130104766784,96.2665875418403,165.439539456192,87.6551633157081,90.3285739055606,85.2454667138329,171.673185963641,120.324384814901,83.9501028506343,89.6646992267885,167.113381769766,78.4996104574473,94.4191126952927,83.4149487860691,2023-12-11 04:00:00,167.596555065623,90.8949547444565,88.6026999820415,88.6479255671327
166.160113072892,77.1006603897698,85.7130104766784,96.2665875418403,162.175538048852,86.5456620320697,91.9818180751981,83.2301217187788,171.673185963641,120.324384814901,83.9501028506343,89.6646992267885,167.113381769766,78.4996104574473,94.4191126952927,83.4149487860691,2023-12-11 05:00:00,166.780554713788,90.6175794235469,89.0160110244509,88.1440893183692
166.160113072892,77.1006603897698,85.7130104766784,96.2665875418403,166.496754359559,83.706381792639,89.6657665439819,82.8867719977648,171.673185963641,122.028419330827,83.9501028506343,90.1095258037607,168.084833667738,83.120704845094,93.9787051037989,83.6039954353203,2023-12-11 06:00:00,168.103721765957,91.4890415895826,88.3268962437734,88.2167201946715
166.160113072892,77.1006603897698,85.7130104766784,96.2665875418403,167.089692912129,83.8723453998911,89.3275874369823,82.2632541377199,171.365016560687,120.262397238475,83.8356723742895,90.1128937453883,168.084833667738,79.2803550933225,93.9787051037989,85.0323240441242,2023-12-11 07:00:00,168.174914053361,90.1289395303646,88.2137438479373,88.4187648672682
166.160113072892,77.1006603897698,85.7130104766784,96.2665875418403,167.089692912129,84.1513823892072,89.3275874369823,81.0676585758495,171.365016560687,122.801976320947,83.8356723742895,88.3514871077522,-190.337171934129,81.7027948743278,94.8589976889908,85.2470489725748,2023-12-11 08:00:00,78.5694126528946,91.4392034935629,88.4338169942353,87.7331955495042
164.699394621275,74.1809734007316,84.8598139932286,96.6668358710849,167.089692912129,91.811299483519,89.3275874369823,79.470277652768,171.365016560687,121.254715118943,83.8356723742895,87.973745650535,-190.337171934129,81.7027948743278,94.8589976889908,85.2470489725748,2023-12-11 09:00:00,78.2042330399904,92.2374457193802,88.2205178733728,87.3394770367407
164.699394621275,82.2077301526727,84.8598139932286,93.5257701674851,168.430194297493,87.0241270872209,88.6553141237359,80.9286214237114,171.365016560687,126.871289053721,83.8356723742895,91.3912277146943,-190.337171934129,84.2807356425957,94.8589976889908,85.4440178243015,2023-12-11 10:00:00,78.5393583863316,95.0959704840526,88.0524495450612,87.8224092825481
164.699394621275,82.2077301526727,84.8598139932286,93.5257701674851,168.430194297493,87.0241270872209,88.6553141237359,80.9286214237114,171.365016560687,128.154459561226,83.8356723742895,90.5368353142144,-190.337171934129,84.2807356425957,94.8589976889908,85.4440178243015,2023-12-11 11:00:00,78.5393583863316,95.4167631109289,88.0524495450612,87.6088111824281
164.699394621275,79.8617216125568,84.8598139932286,93.6306142888628,164.806108947377,87.0241270872209,90.6570813144531,80.9286214237114,171.148319262086,126.071479735059,83.7569594462279,90.5576286879812,-190.337171934129,88.6919388175776,94.8589976889908,88.651622998917,2023-12-11 12:00:00,77.5791627241525,95.4123168131036,88.5332131107251,88.4421218498681
