track,frame_idx,instance.score,Base_HA.x,Base_HA.y,Base_HA.score,IN1.x,IN1.y,IN1.score,IN2.x,IN2.y,IN2.score,L1_D.x,L1_D.y,L1_D.score,L1_G.x,L1_G.y,L1_G.score,L2_D.x,L2_D.y,L2_D.score,L2_G.x,L2_G.y,L2_G.score
3,2923,,1017.446911235104,262.6752876525572,,1000.2737264185571,231.9072623107315,,992.1283499112963,200.98846307939004,,1101.110450998467,235.636366339869,,863.767747028375,281.0140130556106,,1044.3848362870056,163.49484638025464,,926.4647533559687,169.10084974299696,
1,3005,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,291.0338496511966,246.61686534973754,,403.0049274214069,288.4218512898327,,157.46965996735477,294.27627134789947,,359.9498471084758,225.8677096844618,,234.93353096234526,186.85830116376658,
2,3005,,710.3443305384261,296.5633312438392,,723.3216479131977,245.15297998070142,,731.9054891836629,226.67872420187183,,845.7905170872627,254.80308845172982,,606.5018702574945,280.92095964992154,,810.6165590217488,180.75283509502745,,673.0673856947146,216.61518304610513,
3,3005,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1102.0816194354927,239.52104008797224,,863.7677470283749,276.1581708704816,,1044.3848362870056,155.72549888404828,,926.4647533559688,165.21617599489375,
1,3085,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,291.0338496511966,246.61686534973754,,403.0049274214069,284.5371775417295,,157.46965996735477,294.27627134789947,,365.7768577306306,222.95420437338436,,233.96236252531943,183.94479585268923,
2,3085,,710.3443305384261,296.5633312438392,,723.3216479131977,245.15297998070142,,731.9054891836629,226.67872420187183,,845.7905170872627,254.80308845172982,,606.5018702574945,280.92095964992154,,810.6165590217488,180.75283509502745,,673.0673856947146,216.61518304610513,
3,3085,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1102.0816194354927,239.52104008797224,,863.7677470283749,276.1581708704816,,1044.3848362870056,155.72549888404828,,926.4647533559688,165.21617599489375,
1,3166,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,291.0338496511966,246.61686534973754,,403.0049274214069,284.5371775417295,,157.46965996735477,294.27627134789947,,365.7768577306306,222.95420437338436,,233.96236252531943,183.94479585268923,
2,3166,,710.3443305384261,296.5633312438392,,723.3216479131977,245.15297998070142,,731.9054891836629,226.67872420187183,,845.7905170872627,254.80308845172982,,606.5018702574945,280.92095964992154,,810.6165590217488,176.86816134692427,,679.8655647538951,220.49985679420834,
3,3166,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1102.0816194354927,239.52104008797224,,863.7677470283749,276.1581708704816,,1044.3848362870056,153.78316200999672,,926.4647533559688,165.21617599489375,
1,3246,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,291.0338496511966,246.61686534973754,,403.0049274214068,281.623672230652,,157.46965996735477,294.27627134789947,,365.7768577306305,218.09836218825544,,232.9911940882936,180.06012210458601,
2,3246,,710.3443305384261,296.5633312438392,,723.3216479131977,245.15297998070142,,731.9054891836629,226.67872420187183,,845.7905170872627,254.80308845172982,,606.5018702574945,280.92095964992154,,810.6165590217488,176.86816134692427,,679.8655647538951,220.49985679420834,
3,3246,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1102.0816194354925,243.4057138360754,,863.7677470283749,276.1581708704816,,1044.3848362870056,151.84082513594512,,926.4647533559688,164.24500755786798,
1,3327,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,291.0338496511966,246.61686534973754,,403.0049274214068,281.623672230652,,157.46965996735474,297.1897766589768,,365.7768577306305,218.09836218825544,,232.9911940882936,180.06012210458601,
2,3327,,710.3443305384261,296.5633312438392,,723.3216479131977,245.15297998070142,,731.9054891836629,226.67872420187183,,845.7905170872627,250.91841470362664,,606.5018702574945,280.92095964992154,,810.6165590217488,176.86816134692427,,679.8655647538951,220.49985679420834,
3,3327,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1102.0816194354925,243.4057138360754,,863.7677470283749,273.2446655594043,,1044.3848362870053,147.9561513878419,,926.4647533559688,164.24500755786798,
1,3407,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,291.0338496511966,246.61686534973754,,403.0049274214068,281.623672230652,,157.46965996735474,297.1897766589768,,366.74802616765635,222.95420437338439,,232.9911940882936,180.06012210458601,
2,3407,,710.3443305384261,296.5633312438392,,723.3216479131977,245.15297998070142,,731.9054891836629,226.67872420187183,,845.7905170872627,250.91841470362664,,606.5018702574945,280.92095964992154,,810.6165590217488,176.86816134692427,,679.8655647538951,220.49985679420834,
3,3407,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1102.0816194354925,243.4057138360754,,863.7677470283749,273.2446655594043,,1044.3848362870053,147.9561513878419,,926.4647533559688,164.24500755786798,
1,3488,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,291.0338496511966,246.61686534973754,,404.94726429545847,281.62367223065195,,157.46965996735474,300.1032819700541,,366.74802616765635,222.95420437338439,,236.87586783639676,184.915964289715,
2,3488,,710.3443305384261,296.5633312438392,,723.3216479131977,245.15297998070142,,731.9054891836629,226.67872420187183,,845.7905170872627,250.91841470362664,,606.5018702574945,280.92095964992154,,810.6165590217488,176.86816134692427,,679.8655647538951,220.49985679420834,
3,3488,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1098.196945687389,245.34805071012698,,863.7677470283749,273.2446655594043,,1044.3848362870053,147.9561513878419,,922.5800796078656,158.41799693571318,
1,3569,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,291.0338496511966,246.61686534973754,,404.94726429545847,281.62367223065195,,157.46965996735474,300.1032819700541,,364.8056892936047,224.89654124743598,,236.87586783639676,184.915964289715,
2,3569,,710.3443305384261,296.5633312438392,,723.3216479131977,245.15297998070142,,731.9054891836629,226.67872420187183,,845.7905170872627,253.83192001470405,,606.5018702574945,280.92095964992154,,809.6453905847229,179.78166665800165,,679.8655647538951,220.49985679420834,
3,3569,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1098.196945687389,245.34805071012698,,863.7677470283749,273.2446655594043,,1048.2695100351084,152.81199357297092,,922.5800796078656,168.12968130597116,
1,3649,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,291.0338496511966,246.61686534973754,,410.77427491761324,291.33535660090985,,157.46965996735474,300.1032819700541,,364.80568929360476,227.81004655851333,,236.8758678363968,191.71414334889556,
2,3649,,710.3443305384261,296.5633312438392,,730.1198269723782,250.9799906028562,,731.9054891836629,226.67872420187183,,845.7905170872627,253.83192001470405,,606.5018702574945,280.92095964992154,,809.6453905847229,179.78166665800165,,678.8943963168695,225.3556989793373,
3,3649,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1098.196945687389,245.34805071012698,,863.7677470283749,273.2446655594043,,1049.2406784721343,156.6966673210741,,919.6665742967883,170.0720181800228,
1,3730,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,291.0338496511966,246.61686534973754,,410.77427491761324,291.33535660090985,,157.46965996735474,300.1032819700541,,364.80568929360476,227.81004655851333,,236.8758678363968,191.71414334889556,
2,3730,,710.3443305384261,296.5633312438392,,730.1198269723782,250.9799906028562,,731.9054891836629,226.67872420187183,,848.70402239834,264.51477282198783,,606.5018702574945,280.92095964992154,,809.6453905847229,183.66634040610484,,675.9808910057922,224.3845305423115,
3,3730,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1098.196945687389,245.34805071012698,,863.7677470283749,273.2446655594043,,1049.2406784721343,156.6966673210741,,919.6665742967884,173.95669192812596,
1,3810,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,291.0338496511966,246.61686534973754,,407.8607696065358,292.3065250379356,,154.55615465627733,298.16094509600254,,364.8056892936048,226.83887812148757,,236.8758678363968,191.71414334889556,
2,3810,,710.3443305384261,296.5633312438392,,730.1198269723782,250.9799906028562,,731.9054891836629,226.67872420187183,,848.70402239834,264.51477282198783,,606.5018702574945,280.92095964992154,,810.6165590217487,189.49335102825964,,675.9808910057922,224.3845305423115,
3,3810,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1098.196945687389,245.34805071012698,,863.7677470283749,273.2446655594043,,1049.2406784721343,156.6966673210741,,919.6665742967884,173.95669192812596,
1,3891,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,291.0338496511966,246.61686534973754,,407.8607696065358,292.3065250379356,,154.55615465627733,293.30510291087353,,364.8056892936048,226.83887812148757,,236.8758678363968,191.71414334889556,
2,3891,,710.3443305384261,296.5633312438392,,730.1198269723782,250.9799906028562,,731.9054891836629,226.67872420187183,,848.70402239834,264.51477282198783,,606.5018702574945,280.92095964992154,,810.6165590217487,189.49335102825964,,675.9808910057922,218.55751992015672,
3,3891,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1098.196945687389,245.34805071012698,,860.8542417172974,274.2158339964301,,1054.0965206572635,159.61017263215152,,917.7242374227369,172.01435505407437,
1,3971,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,291.0338496511966,246.61686534973754,,407.8607696065358,292.3065250379356,,154.55615465627733,290.3915975997962,,366.7480261676564,223.9253728104102,,232.9911940882936,189.7718064748439,
2,3971,,710.3443305384261,296.5633312438392,,730.1198269723782,250.9799906028562,,731.9054891836629,226.67872420187183,,848.70402239834,264.51477282198783,,606.5018702574945,280.92095964992154,,813.530064332826,184.63750884313066,,678.8943963168696,211.75934086097612,
3,3971,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1098.196945687389,245.34805071012698,,860.8542417172974,274.2158339964301,,1054.0965206572635,159.61017263215152,,920.6377427338143,172.01435505407434,
1,4051,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,291.0338496511966,246.61686534973754,,405.91843273248423,297.16236722306456,,154.55615465627733,290.3915975997962,,366.7480261676564,223.9253728104102,,232.9911940882936,189.7718064748439,
2,4051,,710.3443305384261,296.5633312438392,,730.1198269723782,250.9799906028562,,731.9054891836629,226.67872420187183,,842.8770117761853,266.45710969603937,,606.5018702574945,280.92095964992154,,816.4435696439032,189.49335102825964,,683.7502385019985,204.96116180179555,
3,4051,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1101.1104509984666,232.72286102879164,,856.9695679691944,270.33116024832697,,1059.923531279418,165.4371832543063,,920.6377427338143,172.01435505407434,
1,4132,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,291.0338496511966,246.61686534973754,,405.91843273248423,297.16236722306456,,155.52732309330312,294.27627134789935,,366.7480261676564,220.040699062307,,232.9911940882936,189.7718064748439,
2,4132,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761853,266.45710969603937,,606.5018702574945,278.0074543388442,,816.4435696439032,189.49335102825964,,683.7502385019985,204.96116180179555,
3,4132,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1096.2546088133377,221.06883978448212,,852.1137257840654,267.41765493724955,,1059.923531279418,165.4371832543063,,920.6377427338142,170.07201818002275,
1,4213,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,291.0338496511966,246.61686534973754,,405.91843273248423,297.16236722306456,,155.52732309330312,294.27627134789935,,366.7480261676564,220.040699062307,,232.9911940882936,189.7718064748439,
2,4213,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761853,266.45710969603937,,606.5018702574945,278.0074543388442,,816.4435696439032,189.49335102825964,,683.7502385019985,204.96116180179555,
3,4213,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1098.1969456873892,230.78052415474008,,852.1137257840654,263.5329811891464,,1059.923531279418,165.4371832543063,,920.6377427338142,170.07201818002275,
1,4293,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,291.0338496511966,246.61686534973754,,405.91843273248423,292.30652503793556,,157.4696599673547,300.10328197005407,,365.77685773063064,213.24252000312637,,228.13535190316463,193.65648022294715,
2,4293,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761852,262.5724359479362,,606.5018702574945,278.0074543388442,,816.4435696439032,189.49335102825964,,683.7502385019985,204.96116180179555,
3,4293,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1098.196945687389,234.66519790284335,,852.1137257840654,263.5329811891464,,1059.923531279418,165.4371832543063,,920.6377427338142,170.07201818002275,
1,4374,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,403.97609585843264,293.2776934749614,,157.4696599673547,306.90146102923467,,365.77685773063064,213.24252000312637,,228.13535190316463,193.65648022294715,
2,4374,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761852,262.5724359479362,,606.5018702574945,278.0074543388442,,811.5877274587743,184.63750884313063,,683.7502385019986,211.75934086097615,
3,4374,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1100.1392825614407,243.40571383607553,,860.8542417172977,264.50414962617225,,1059.923531279418,165.4371832543063,,920.6377427338142,170.07201818002275,
1,4454,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,402.03375898438105,298.13353566009033,,157.4696599673547,306.90146102923467,,364.80568929360487,221.01186749933274,,228.13535190316463,193.65648022294715,
2,4454,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761852,262.5724359479362,,606.5018702574945,278.0074543388442,,815.4724012068775,185.60867728015643,,683.7502385019986,211.75934086097615,
3,4454,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1100.1392825614407,243.40571383607553,,860.8542417172976,270.331160248327,,1060.8946997164435,162.52367794322893,,920.6377427338142,170.07201818002275,
1,4536,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,402.03375898438105,298.13353566009033,,157.4696599673547,306.90146102923467,,364.80568929360487,221.01186749933274,,228.13535190316463,193.65648022294715,
2,4536,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761852,262.5724359479362,,606.5018702574945,278.0074543388442,,815.4724012068775,185.60867728015643,,683.7502385019986,211.75934086097615,
3,4536,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1100.1392825614407,243.40571383607553,,860.8542417172976,270.331160248327,,1051.1830153461856,171.26419387646112,,920.6377427338142,170.07201818002275,
1,4616,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,402.03375898438105,298.13353566009033,,157.4696599673547,306.90146102923467,,364.80568929360487,221.01186749933274,,228.13535190316463,193.65648022294715,
2,4616,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761852,262.5724359479362,,606.5018702574945,278.0074543388442,,815.4724012068775,185.60867728015643,,683.7502385019986,211.75934086097615,
3,4616,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1100.1392825614407,243.40571383607553,,860.8542417172976,270.331160248327,,1051.1830153461856,171.26419387646112,,920.6377427338142,170.07201818002275,
1,4697,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,402.03375898438105,298.13353566009033,,157.46965996735472,303.9879557181573,,364.80568929360487,221.01186749933274,,228.13535190316463,193.65648022294715,
2,4697,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761852,258.68776219983306,,606.5018702574945,278.0074543388442,,815.4724012068775,185.60867728015643,,683.7502385019986,211.75934086097615,
3,4697,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1100.1392825614407,243.40571383607553,,860.8542417172976,270.331160248327,,1051.1830153461856,166.40835169133211,,920.6377427338142,170.07201818002275,
1,4777,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,402.033758984381,294.2488619119872,,162.3255021524837,299.13211353302825,,366.7480261676565,225.86770968446172,,228.13535190316463,193.65648022294715,
2,4777,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761852,258.68776219983306,,606.5018702574945,278.0074543388442,,815.4724012068775,185.60867728015643,,683.7502385019986,211.75934086097615,
3,4777,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1100.1392825614407,249.23272445823034,,860.8542417172976,270.331160248327,,1051.1830153461856,164.46601481728047,,920.6377427338142,170.07201818002275,
1,4858,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,402.033758984381,294.2488619119872,,162.3255021524837,299.13211353302825,,366.7480261676565,225.86770968446172,,228.13535190316463,193.65648022294715,
2,4858,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761852,258.68776219983306,,606.5018702574945,278.0074543388442,,815.4724012068775,185.60867728015643,,683.7502385019986,211.75934086097615,
3,4858,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1100.1392825614407,249.23272445823034,,860.8542417172976,270.331160248327,,1051.1830153461856,164.46601481728047,,920.6377427338142,170.07201818002275,
1,4938,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,402.033758984381,294.2488619119872,,162.3255021524837,299.13211353302825,,368.6903630417081,223.92537281041012,,228.13535190316466,188.80063803781815,
2,4938,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761852,258.68776219983306,,606.5018702574945,278.0074543388442,,815.4724012068774,183.66634040610484,,683.7502385019986,211.75934086097615,
3,4938,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1100.1392825614407,249.23272445823034,,860.8542417172976,270.331160248327,,1051.1830153461856,160.58134106917726,,921.6089111708401,161.3315022467906,
1,5019,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,402.033758984381,294.2488619119872,,162.3255021524837,299.13211353302825,,368.6903630417081,223.92537281041012,,228.13535190316466,188.80063803781815,
2,5019,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761852,258.68776219983306,,606.5018702574945,278.0074543388442,,815.4724012068775,180.75283509502748,,683.7502385019988,217.58635148313095,
3,5019,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1100.1392825614407,249.23272445823034,,860.8542417172976,270.331160248327,,1052.1541837832115,154.75433044702248,,921.6089111708401,158.4179969357132,
1,5100,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,402.033758984381,294.2488619119872,,158.44082840438048,304.9591241551831,,367.7191946046823,216.15602531420376,,234.93353096234523,180.060122104586,
2,5100,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761851,257.7165937628073,,606.5018702574945,278.0074543388442,,815.4724012068775,180.75283509502748,,683.7502385019988,217.58635148313095,
3,5100,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1100.1392825614407,249.23272445823034,,860.8542417172976,275.1870024334561,,1052.1541837832115,150.86965669891933,,921.6089111708401,158.4179969357132,
1,5180,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,403.9760958584326,290.3641881638841,,158.44082840438048,304.9591241551831,,367.7191946046823,215.18485687717794,,234.93353096234523,180.060122104586,
2,5180,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761852,253.8319200147041,,606.5018702574945,278.0074543388442,,809.6453905847227,173.9546560358469,,683.7502385019988,217.58635148313095,
3,5180,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1100.1392825614407,249.23272445823034,,860.8542417172976,275.1870024334561,,1052.1541837832115,150.86965669891933,,924.5224164819174,151.6198178765326,
1,5260,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,403.9760958584326,290.3641881638841,,158.44082840438048,304.9591241551831,,367.7191946046823,215.18485687717794,,234.93353096234523,180.060122104586,
2,5260,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761852,253.8319200147041,,606.5018702574945,278.0074543388442,,809.6453905847227,173.9546560358469,,683.7502385019988,217.58635148313095,
3,5260,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1100.1392825614407,249.23272445823034,,860.8542417172976,275.1870024334561,,1052.1541837832115,146.98498295081617,,924.5224164819174,151.6198178765326,
1,5341,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,403.9760958584326,290.3641881638841,,158.44082840438048,304.9591241551831,,367.7191946046823,215.18485687717794,,234.93353096234523,180.060122104586,
2,5341,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761852,259.65893063685894,,622.0405652499073,299.37315995341163,,809.6453905847227,173.9546560358469,,683.7502385019988,217.58635148313095,
3,5341,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1100.1392825614407,249.23272445823034,,860.8542417172976,275.1870024334561,,1052.1541837832115,146.98498295081617,,924.5224164819174,151.6198178765326,
1,5421,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,403.9760958584326,295.2200303490131,,159.41199684140625,312.72847165138944,,367.7191946046823,221.0118674993327,,234.9335309623452,182.00245897863755,
2,5421,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761851,265.4859412590138,,622.0405652499073,299.37315995341163,,809.6453905847227,173.9546560358469,,683.7502385019988,217.58635148313095,
3,5421,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1100.1392825614407,249.23272445823034,,860.8542417172976,275.1870024334561,,1052.1541837832115,146.98498295081617,,924.5224164819174,154.53332318761,
1,5502,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,403.9760958584326,295.2200303490131,,158.44082840438045,307.8726294662604,,367.7191946046823,222.95420437338427,,234.9335309623452,182.97362741566332,
2,5502,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,842.8770117761851,265.4859412590138,,622.0405652499073,299.37315995341163,,809.6453905847227,173.9546560358469,,679.8655647538956,215.64401460907936,
3,5502,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1100.1392825614407,249.23272445823034,,856.9695679691943,274.21583399643026,,1052.1541837832115,146.98498295081617,,924.5224164819174,154.53332318761,
1,5583,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,407.86076960653577,296.19119878603885,,157.46965996735466,305.9302925922088,,367.7191946046823,222.95420437338427,,234.9335309623452,182.97362741566332,
2,5583,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,850.6463592723915,256.74542532578164,,622.0405652499073,299.37315995341163,,809.6453905847227,173.9546560358469,,679.8655647538956,210.78817242395036,
3,5583,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1100.1392825614407,249.23272445823034,,854.0560626581167,269.35999181130126,,1052.1541837832115,153.78316200999672,,924.5224164819174,154.53332318761,
1,5663,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,415.63011710274213,282.59484066767766,,155.52732309330307,300.103281970054,,367.7191946046823,222.95420437338427,,234.9335309623452,182.97362741566332,
2,5663,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,850.6463592723915,250.91841470362684,,621.0693968128816,297.43082307936004,,811.5877274587743,180.75283509502745,,679.8655647538956,210.78817242395036,
3,5663,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1100.1392825614407,243.40571383607556,,851.1425573470393,265.47531806319813,,1058.952362842392,153.78316200999672,,924.5224164819174,154.53332318761,
1,5744,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,415.6301171027421,277.73899848254865,,155.52732309330307,300.103281970054,,372.57503678981124,220.0406990623069,,234.93353096234523,186.85830116376647,
2,5744,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,850.6463592723915,250.91841470362684,,621.0693968128816,297.43082307936004,,811.5877274587743,187.55101415420802,,689.5772491241534,205.93233023882138,
3,5744,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1101.1104509984664,238.5498716509466,,851.1425573470393,262.5618127521208,,1064.779373464547,154.75433044702254,,924.5224164819173,158.41799693571315,
1,5824,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,415.6301171027421,281.62367223065183,,155.52732309330307,296.2186082219509,,376.4597105379145,220.0406990623069,,232.02002565126784,187.82946960079224,
2,5824,,710.3443305384261,296.5633312438392,,725.2639847872491,250.00882216583042,,731.9054891836629,226.67872420187183,,850.6463592723915,250.91841470362684,,613.3000493166752,292.5749808942311,,811.5877274587743,187.55101415420802,,686.6637438130758,201.0764880536924,
3,5824,,1017.446911235104,262.6752876525572,,1002.2160632926085,231.9072623107315,,992.1283499112963,200.98846307939004,,1101.1104509984664,229.80935571771445,,853.0848942210908,255.76363369294018,,1064.7793734645468,166.4083516913321,,924.5224164819173,158.41799693571315,
1,5904,,275.41564546295496,344.732604941346,,282.6841934475111,276.4130426569465,,287.1491759030934,247.58803378676333,,415.6301171027421,281.62367223065183,,155.52732309330307,296.2186082219509,,376.4597105379145,220.0406990623069,,232.02002565126784,187.82946960079224,
